Id,SalePrice
1461,119482.234375
1462,154392.8125
1463,187976.28125
1464,189047.03125
1465,189668.25
1466,174990.65625
1467,175977.546875
1468,164808.34375
1469,188050.15625
1470,121531.179688
1471,195350.015625
1472,94598.90625
1473,96662.8125
1474,152889.328125
1475,123708.320312
1476,382550.3125
1477,260875.578125
1478,288902.4375
1479,295737.5
1480,478601.5
1481,327510.9375
1482,205715.03125
1483,166856.53125
1484,165996.125
1485,182206.71875
1486,191489.203125
1487,347787.1875
1488,239881.875
1489,202594.84375
1490,211455.59375
1491,188674.75
1492,91370.4609375
1493,189297.984375
1494,306909.0
1495,302175.0
1496,238081.609375
1497,176345.96875
1498,159735.265625
1499,156738.328125
1500,136487.890625
1501,175656.953125
1502,138657.5
1503,305239.625
1504,244464.359375
1505,227944.875
1506,184167.5625
1507,255793.421875
1508,202002.5625
1509,166873.71875
1510,145534.875
1511,143866.359375
1512,167033.90625
1513,148244.75
1514,168495.4375
1515,205015.4375
1516,161244.375
1517,160884.953125
1518,132969.5625
1519,208817.71875
1520,130322.085938
1521,133827.65625
1522,176802.828125
1523,111185.921875
1524,121849.171875
1525,128356.8125
1526,120469.546875
1527,104056.421875
1528,132603.828125
1529,154055.84375
1530,177779.765625
1531,100861.15625
1532,102046.296875
1533,141288.640625
1534,128400.640625
1535,152418.515625
1536,108146.296875
1537,73102.859375
1538,147679.1875
1539,196937.9375
1540,84678.6875
1541,143468.46875
1542,140948.28125
1543,217865.84375
1544,70080.65625
1545,105265.84375
1546,130586.960938
1547,128708.859375
1548,130838.648438
1549,110043.140625
1550,140883.375
1551,115415.039062
1552,135505.8125
1553,154771.96875
1554,118584.070312
1555,165039.5625
1556,81058.5546875
1557,107220.609375
1558,85657.09375
1559,65974.65625
1560,139768.203125
1561,135622.171875
1562,127318.578125
1563,121358.84375
1564,157612.0625
1565,151010.71875
1566,240839.8125
1567,76854.578125
1568,227870.109375
1569,132380.0625
1570,132402.78125
1571,123098.929688
1572,147946.046875
1573,257174.9375
1574,119628.289062
1575,225559.03125
1576,220295.28125
1577,192190.46875
1578,150614.46875
1579,146501.859375
1580,197061.9375
1581,146865.28125
1582,127585.867188
1583,327838.125
1584,219126.09375
1585,142490.390625
1586,75606.28125
1587,98174.75
1588,146959.578125
1589,97284.3828125
1590,137301.890625
1591,97628.078125
1592,108573.71875
1593,130677.28125
1594,121800.609375
1595,106188.742188
1596,237743.3125
1597,190093.4375
1598,222376.546875
1599,187082.25
1600,175052.40625
1601,76019.625
1602,111288.609375
1603,77215.671875
1604,270805.5625
1605,242301.34375
1606,165021.46875
1607,170903.0625
1608,207254.140625
1609,195807.921875
1610,148194.859375
1611,137739.140625
1612,159150.453125
1613,151245.21875
1614,126331.382812
1615,89089.2890625
1616,73625.5078125
1617,93025.0390625
1618,124811.109375
1619,141454.875
1620,156000.75
1621,136334.640625
1622,135520.03125
1623,271925.875
1624,213128.296875
1625,125531.40625
1626,166214.75
1627,187381.328125
1628,270665.875
1629,187750.71875
1630,360647.84375
1631,222676.40625
1632,237024.53125
1633,168346.859375
1634,184457.234375
1635,182518.71875
1636,155337.4375
1637,193826.09375
1638,191458.71875
1639,184386.53125
1640,259698.71875
1641,186847.0625
1642,222882.71875
1643,234092.921875
1644,228885.0625
1645,190947.78125
1646,158504.578125
1647,167674.859375
1648,131898.171875
1649,133670.890625
1650,117301.25
1651,122896.0
1652,96803.59375
1653,96543.6875
1654,156327.5
1655,154071.28125
1656,144887.734375
1657,155685.078125
1658,144555.25
1659,129929.320312
1660,154397.078125
1661,447469.9375
1662,436237.65625
1663,398439.4375
1664,250968.1875
1665,300145.28125
1666,325714.625
1667,350324.75
1668,329676.96875
1669,304709.40625
1670,369947.25
1671,248035.078125
1672,451794.375
1673,294266.96875
1674,248385.421875
1675,177909.171875
1676,176298.71875
1677,214668.625
1678,449131.3125
1679,386266.15625
1680,339456.34375
1681,256017.703125
1682,317424.15625
1683,170508.28125
1684,176247.453125
1685,175090.8125
1686,170220.875
1687,166759.96875
1688,190936.84375
1689,195694.96875
1690,201388.0
1691,179218.21875
1692,270586.90625
1693,165501.6875
1694,186021.53125
1695,170572.6875
1696,300932.34375
1697,173872.4375
1698,378067.875
1699,315840.65625
1700,239533.25
1701,277829.6875
1702,248063.9375
1703,257179.59375
1704,282094.03125
1705,233709.25
1706,405393.8125
1707,218042.71875
1708,198306.96875
1709,296553.71875
1710,218698.734375
1711,251509.4375
1712,282909.28125
1713,269725.09375
1714,225101.09375
1715,203235.78125
1716,191577.96875
1717,181212.03125
1718,138379.15625
1719,200480.84375
1720,249641.671875
1721,169565.15625
1722,127729.398438
1723,153705.25
1724,211242.9375
1725,235919.046875
1726,175737.21875
1727,150202.21875
1728,177741.125
1729,164604.15625
1730,159317.5
1731,125147.226562
1732,131021.078125
1733,117395.03125
1734,121428.539062
1735,129427.953125
1736,115893.289062
1737,320979.40625
1738,213690.421875
1739,254325.9375
